Date,Rainfall (mm),Tmax (°C),Tmin (°C),Tmean (°C),Tavg (°C),Tmean_final (°C),ET (mm/day),ET2 (mm/day),Ra (mm/day),Latitude,Longitude,Station
2001-01-15,0.0,24.3,16.5,20.4,20.4,20.4,2.6373347780000023,,10.747977818957928,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-16,0.0,24.7,16.0,20.4,20.35,20.4,2.7949865182820126,,10.785217113357795,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-17,0.0,24.8,15.3,20.0,20.05,20.0,2.9003823593658318,,10.823651901516433,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-18,0.0,24.8,15.5,20.2,20.15,20.2,2.895430135842046,,10.863260233367585,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-19,0.0,24.9,16.8,20.8,20.85,20.8,2.7551437769242892,,10.904019444218685,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-20,0.0,24.6,17.6,21.1,21.1,21.1,2.5910642264070898,,10.945906168179462,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-21,0.0,24.4,17.6,21.0,21.0,21.0,2.55722001588405,,10.988896352323977,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-22,0.0,24.6,17.6,21.1,21.1,21.1,2.6116724542669223,,11.032965271596202,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-23,0.0,24.6,16.7,20.7,20.65,20.7,2.7571913288546597,,11.078087544467946,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-24,0.0,25.0,16.2,20.6,20.6,20.6,2.9145441277354136,,11.124237149356123,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-25,0.0,24.8,17.2,21.0,21.0,21.0,2.7483590680066547,,11.171387441804766,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-26,0.0,24.7,16.3,20.5,20.5,20.5,2.86444302515756,,11.219511172435334,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-27,0.0864012,24.4,16.8,20.6,20.6,20.6,2.743690176238239,,11.268580505666863,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-28,0.408005,24.1,16.4,20.2,20.25,20.2,2.745037253381668,,11.318567039205792,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-29,0.0,24.3,16.3,20.3,20.3,20.3,2.8179737871890875,,11.369441824302982,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-30,0.0,24.7,16.8,20.8,20.75,20.8,2.8499647410059548,,11.421175386773493,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-01-31,0.0,24.5,17.1,20.8,20.8,20.8,2.7709961328980666,,11.473737748772555,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-01,0.0,24.8,17.1,21.0,20.950000000000003,21.0,2.8544663430854142,,11.52709845131889,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-02,0.0270535,24.8,16.6,20.7,20.700000000000003,20.7,2.936635537301424,,11.58122657755442,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-03,0.0973768,24.3,16.5,20.4,20.4,20.4,2.8552596034667594,,11.63609077672706,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-04,1.74973,23.0,16.0,19.5,19.5,19.5,2.6537611919113435,,11.691659288881102,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-05,0.0,22.8,14.2,18.5,18.5,18.5,2.876364543660795,,11.747899970237357,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-06,0.904311,22.1,13.6,17.8,17.85,17.8,2.8180273666293982,,11.804780319243081,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-07,0.568354,22.5,14.1,18.3,18.3,18.3,2.854581155260378,,11.862267503269278,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-08,0.564938,22.9,15.3,19.1,19.1,19.1,2.789004519336208,,11.920328385930882,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-09,3.20216,23.5,16.8,20.2,20.15,20.2,2.709984737351316,,11.978929555003063,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-10,0.0,23.5,18.0,20.8,20.75,20.8,2.506410330795291,,12.038037350904675,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-11,1.1471,23.4,18.3,20.8,20.85,20.8,2.4254933703532564,,12.09761789571784,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-12,1.61424,24.1,17.6,20.8,20.85,20.8,2.751826164108631,,12.157637122710497,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-13,0.742065,23.7,18.1,20.9,20.9,20.9,2.5735647339797936,,12.218060806326738,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-14,1.45603,23.0,17.3,20.2,20.15,20.2,2.5621627735810817,,12.278854592607855,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-15,0.846962,22.5,17.1,19.8,19.8,19.8,2.479859971419356,,12.339984030005098,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-16,1.1281,23.1,16.6,19.8,19.85,19.8,2.7342837801166247,,12.4014146005434,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-17,0.0,22.8,16.2,19.5,19.5,19.5,2.74685114260509,,12.46311175129348,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-18,0.0,23.0,16.0,19.5,19.5,19.5,2.8429213266946585,,12.525040926108401,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-19,0.0,23.2,16.6,19.9,19.9,19.9,2.803942922649898,,12.58716759757883,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-20,0.0,23.3,16.6,20.0,19.950000000000003,20.0,2.8466162914904247,,12.649457299160087,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-21,0.0,23.6,15.9,19.8,19.75,19.8,3.050497543871684,,12.71187565742271,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-22,0.0,24.2,16.0,20.1,20.1,20.1,3.188703141022731,,12.774388424377017,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-23,0.0,24.6,15.7,20.2,20.15,20.2,3.3470999012055227,,12.83696150982125,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-24,1.37089,24.5,16.3,20.4,20.4,20.4,3.245436051457416,,12.89956101366182,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-25,0.0464966,24.6,16.5,20.6,20.55,20.6,3.2582073711049317,,12.962153258153519,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-26,0.076724,25.2,16.3,20.8,20.75,20.8,3.449673826754102,,13.024704820006795,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-27,0.0649068,25.4,16.7,21.0,21.049999999999997,21.0,3.4448105984879973,,13.08718256230879,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-02-28,0.698264,25.1,17.7,21.4,21.4,21.4,3.2250820996150282,,13.14955366620434,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-01,0.00257616,24.5,16.6,20.6,20.55,20.6,3.2797000423868905,,13.21178566228305,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-02,0.0,24.2,16.6,20.4,20.4,20.4,3.2151022171737216,,13.273846461618348,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-03,0.150564,23.9,16.3,20.1,20.1,20.1,3.20471786963835,,13.335704386404586,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-04,0.603499,23.7,15.6,19.7,19.65,19.7,3.2886663136353667,,13.39732820013838,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-05,0.0,23.3,15.1,19.2,19.2,19.2,3.2797382425155006,,13.45868713729082,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-06,0.0297129,23.3,15.7,19.5,19.5,19.5,3.1975117926085743,,13.519750932417589,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-07,0.00613826,23.8,16.5,20.2,20.15,20.2,3.2069212686514823,,13.580489848654825,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-08,0.21226,23.5,16.8,20.2,20.15,20.2,3.0859654100495666,,13.640874705549178,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-09,0.0423059,23.2,16.5,19.8,19.85,19.8,3.0669129320213417,,13.700876906171628,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-10,0.0,23.3,16.8,20.0,20.05,20.0,3.050068081779077,,13.760468463465546,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-11,0.0,23.4,16.3,19.8,19.85,19.8,3.184498292184635,,13.819622025780886,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-12,0.0561582,23.9,16.6,20.2,20.25,20.2,3.277249267082888,,13.878310901547572,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-13,0.0,24.2,16.5,20.4,20.35,20.4,3.397743291672568,,13.93650908304275,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-14,0.142724,23.8,16.4,20.1,20.1,20.1,3.3184151029608566,,13.994191269208155,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-15,0.0,23.7,16.3,20.0,20.0,20.0,3.32317351838864,,14.051332887475581,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-16,0.0,23.8,16.6,20.2,20.200000000000003,20.2,3.308570284320047,,14.107910114560317,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-17,0.246358,23.7,16.3,20.0,20.0,20.0,3.349795882642677,,14.163899896184319,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-18,0.0267925,23.9,15.9,19.9,19.9,19.9,3.487319874818105,,14.219279965693138,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-19,0.0682579,23.7,15.5,19.6,19.6,19.6,3.5160329387375717,,14.274028861532557,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-20,0.618558,23.5,14.6,19.0,19.05,19.0,3.617929070795962,,14.32812594355338,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-21,0.0,22.8,14.6,18.7,18.7,18.7,3.457270533721464,,14.381551408115126,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-22,0.0,22.3,15.6,19.0,18.95,19.0,3.162338615334083,,14.434286301961668,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-23,0.0,22.8,15.8,19.3,19.3,19.3,3.270458301958241,,14.486312534844705,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-24,0.0356591,23.6,15.9,19.8,19.75,19.8,3.4886238358908854,,14.537612890873184,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-25,2.96207,24.4,17.3,20.8,20.85,20.8,3.4510016075328,,14.588171038569643,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-26,0.236733,25.2,17.4,21.3,21.299999999999997,21.3,3.676484955918638,,14.637971539617176,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-27,0.0,25.3,17.3,21.3,21.3,21.3,3.73579191210471,,14.686999856283215,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-28,0.0,25.2,17.6,21.4,21.4,21.4,3.662502944104896,,14.735242357509417,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-29,0.0,24.9,16.6,20.8,20.75,20.8,3.781007584277229,,14.782686323659455,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-30,0.0,24.8,16.8,20.8,20.8,20.8,3.7237573169490505,,14.82931994991945,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-03-31,0.0,24.8,17.3,21.0,21.05,21.0,3.635390196853779,,14.875132348348735,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-01,0.0,25.0,17.2,21.1,21.1,21.1,3.7281799543184553,,14.920113548581082,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-02,0.0,24.7,18.3,21.5,21.5,21.5,3.421885386062042,,14.964254497179788,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-03,0.0,25.2,18.2,21.7,21.7,21.7,3.607311658555642,,15.007547055652445,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-04,0.0,23.8,17.3,20.6,20.55,20.6,3.388845557481349,,15.049983997134213,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-05,0.0,24.5,17.1,20.8,20.8,20.8,3.644727860171706,,15.091559001751035,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-06,0.0,24.5,17.2,20.8,20.85,20.8,3.629782113905606,,15.132266650676934,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-07,0.0,24.5,16.9,20.7,20.7,20.7,3.7037454196193678,,15.17210241890226,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-08,0.0,24.3,17.4,20.8,20.85,20.8,3.547310803830734,,15.211062666732214,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-09,0.0,24.5,17.2,20.8,20.85,20.8,3.6578176758465957,,15.24914463003756,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-10,0.0,24.7,17.1,20.9,20.9,20.9,3.7510192613027846,,15.286346409281938,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-11,0.0,24.0,17.5,20.8,20.75,20.8,3.4682163492444036,,15.322666957352439,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-12,0.0,23.7,17.0,20.4,20.35,20.4,3.492740039921623,,15.358106066222478,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-13,0.0,24.0,17.0,20.5,20.5,20.5,3.5874795110086883,,15.392664352478137,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-14,0.0,23.7,16.8,20.2,20.25,20.2,3.54159559130504,,15.426343241741344,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-15,0.661936,23.5,16.1,19.8,19.8,19.8,3.636779833468963,,15.45914495202512,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-16,0.279017,23.3,16.1,19.7,19.700000000000003,19.7,3.58514592893712,,15.491072476058031,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-17,0.0270616,23.5,16.6,20.0,20.05,20.0,3.544830594964763,,15.522129562616897,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-18,0.0,23.2,16.4,19.8,19.799999999999997,19.8,3.5072388268724084,,15.55232069690831,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-19,0.101169,23.3,16.8,20.0,20.05,20.0,3.4537411823465356,,15.581651080041059,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-20,0.00729076,23.8,17.2,20.5,20.5,20.5,3.5326857234146614,,15.610126607633102,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-21,0.0,23.8,17.3,20.6,20.55,20.6,3.5211952826999657,,15.637753847597885,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-22,0.0,24.2,17.1,20.7,20.65,20.7,3.6960291383922845,,15.664540017155996,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-23,0.0,24.4,17.4,20.9,20.9,20.9,3.6950847977108854,,15.690492959119219,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-24,0.165778,24.4,17.1,20.8,20.75,20.8,3.76971155465652,,15.71562111749494,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-25,0.0770451,24.2,17.2,20.7,20.7,20.7,3.687571748295676,,15.73993351245951,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-26,0.0,23.6,17.1,20.4,20.35,20.4,3.5310093490320873,,15.763439714750012,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-27,0.0,24.1,17.5,20.8,20.8,20.8,3.6005042562692817,,15.786149819524134,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-28,0.0363049,24.7,17.9,21.3,21.299999999999997,21.3,3.7071317550063236,,15.808074419738452,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-29,0.0,24.2,17.6,20.9,20.9,20.9,3.61968192854211,,15.829224579095484,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-04-30,0.0,24.3,18.0,21.2,21.15,21.2,3.5684642279402534,,15.849611804610031,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-01,0.0,24.6,17.8,21.2,21.200000000000003,21.2,3.7119596539333224,,15.86924801884537,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-02,0.0182418,24.5,17.9,21.2,21.2,21.2,3.661319427333761,,15.88814553186959,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-03,0.0,24.7,17.5,21.1,21.1,21.1,3.818680462682804,,15.906317012982187,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-04,0.0378011,24.6,17.2,20.9,20.9,20.9,3.8556775431350747,,15.923775462260613,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-05,3.23248,24.1,17.2,20.7,20.65,20.7,3.707797282466001,,15.94053418197585,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-06,2.23321,24.2,16.9,20.6,20.549999999999997,20.6,3.807685168841848,,15.95660674792579,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-07,0.0,23.9,16.7,20.3,20.299999999999997,20.3,3.755593262294305,,15.972006980733887,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-08,0.00770276,24.4,16.7,20.6,20.549999999999997,20.6,3.9180013120420467,,15.986748917160472,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-09,0.0,24.5,17.3,20.9,20.9,20.9,3.8216245293526425,,16.000846781472397,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-10,0.0,24.5,17.1,20.8,20.8,20.8,3.867580538118371,,16.014314956916333,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-11,0.0,24.6,16.9,20.8,20.75,20.8,3.948364981392193,,16.027167957339397,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-12,0.0,24.3,16.7,20.5,20.5,20.5,3.8951310748867574,,16.039420399000022,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-13,0.00671114,24.2,16.8,20.5,20.5,20.5,3.8463333261531196,,16.051086972610314,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-14,0.00340898,24.3,17.3,20.8,20.8,20.8,3.7728428376034495,,16.062182415650206,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-15,0.016199,24.1,17.2,20.7,20.65,20.7,3.7385442898939987,,16.072721484991913,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-16,0.0,24.5,17.4,21.0,20.95,21.0,3.8242670184104854,,16.082718929872115,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-17,0.0399889,24.1,17.5,20.8,20.8,20.8,3.670305763261897,,16.09218946524746,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-18,0.00335128,24.3,17.1,20.7,20.700000000000003,20.7,3.8257065005623048,,16.101147745567758,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-19,0.0,24.4,17.3,20.8,20.85,20.8,3.810915304435687,,16.109608338999333,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-20,0.466426,25.1,17.5,21.3,21.3,21.3,3.99587024929549,,16.11758570212971,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-21,0.136683,25.2,17.7,21.4,21.45,21.4,3.98150067705833,,16.125094155182925,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-22,0.128653,25.3,17.7,21.5,21.5,21.5,4.019938198233273,,16.13214785777338,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-23,0.0,25.3,17.7,21.5,21.5,21.5,4.021586060619378,,16.138760785224253,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-24,0.0271961,25.3,18.0,21.6,21.65,21.6,3.952957122957488,,16.14494670547512,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-25,0.408353,25.7,18.3,22.0,22.0,22.0,4.021782992794376,,16.150719156601596,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-26,0.0833876,25.5,18.0,21.8,21.75,21.8,4.0298599724156166,,16.156091424968377,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-27,0.0108684,25.2,18.3,21.8,21.75,21.8,3.866498570974985,,16.161076524035376,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-28,0.153103,25.3,17.4,21.3,21.35,21.3,4.086131222116448,,16.16568717383519,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-29,0.266498,25.0,17.9,21.4,21.45,21.4,3.8846453197809128,,16.16993578113853,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-30,0.488803,25.2,18.4,21.8,21.799999999999997,21.8,3.841408305265325,,16.17383442032288,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-05-31,0.0240317,25.0,18.2,21.6,21.6,21.6,3.8228486031277,,16.177394814958188,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-01,0.000422836,25.3,18.3,21.8,21.8,21.8,3.8991273853422195,,16.180628320122068,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-02,0.0,25.3,18.1,21.7,21.700000000000003,21.7,3.945162205188221,,16.183545905455578,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-03,0.0445785,24.9,17.5,21.2,21.2,21.2,3.949590613229997,,16.18615813896958,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-04,0.531426,25.0,17.8,21.4,21.4,21.4,3.916391459004818,,16.188475171610385,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-05,8.02406,24.9,18.1,21.5,21.5,21.5,3.816236526922735,,16.190506722592232,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-06,1.21723,24.5,18.3,21.4,21.4,21.4,3.6351076108204414,,16.192262065503332,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-07,0.0717581,25.3,18.9,22.1,22.1,22.1,3.759569774944934,,16.193750015190997,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-08,0.0171932,25.4,19.3,22.3,22.35,22.3,3.689075241406843,,16.19497891543062,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-09,0.0,25.8,19.1,22.4,22.450000000000003,22.4,3.8761260841868825,,16.195956627382426,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-10,0.0,25.7,19.0,22.4,22.35,22.4,3.8763017240631856,,16.19669051883922,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-11,0.0,25.3,18.9,22.1,22.1,22.1,3.7603678169082326,,16.197187454267514,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-12,0.0446305,25.2,18.3,21.8,21.75,21.8,3.8752017430574233,,16.197453785644104,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-13,0.0249108,25.5,18.6,22.0,22.05,22.0,3.8947834620061808,,16.197495344089365,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-14,0.0519448,25.5,18.6,22.0,22.05,22.0,3.8947406820647648,,16.197317432298206,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-15,0.212947,25.5,18.7,22.1,22.1,22.1,3.8760355743500114,,16.196924817769244,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-16,0.0,25.8,18.7,22.2,22.25,22.2,3.9703920884217077,,16.19632172683233,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-17,0.0,26.0,18.7,22.4,22.35,22.4,4.04585204783789,,16.19551183947435,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-18,0.0,26.1,18.4,22.2,22.25,22.2,4.134287627908451,,16.194498284962958,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-19,0.0,25.8,18.1,22.0,21.950000000000003,22.0,4.113307653485627,,16.193283638267708,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-20,0.0,25.4,17.5,21.4,21.45,21.4,4.103216711139878,,16.191869917277895,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-21,0.0284331,25.5,18.5,22.0,22.0,22.0,3.9211523207149335,,16.190258580816344,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-22,0.0177478,25.5,18.3,21.9,21.9,21.9,3.9663393936191795,,16.188450527448218,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-23,0.0,25.8,18.8,22.3,22.3,22.3,3.949778431458942,,16.18644609508393,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
2001-06-24,0.0256573,25.4,18.5,22.0,21.95,22.0,3.891597353235277,,16.184245061375087,20.796725,-156.359714,Hawaii Seed Pro LLC Farm
